id,url,name,since,about,response_time,response_rate,acceptance_rate,is_superhost,thumbnail_url,picture_url,neighbourhood,listings_count,total_listings_count,verifications,has_profile_pic,identity_verified,calculated_host_listings_count,city,state,country
8638529,https://www.airbnb.com/users/show/8638529,Chris,2013-09-04,"",N/A,,N/A,f,https://a1.muscache.com/im/users/8638529/profile_pic/1435532310/original.jpg?aki_policy=profile_small,https://a1.muscache.com/im/users/8638529/profile_pic/1435532310/original.jpg?aki_policy=profile_x_medium,Buckman,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
25887533,https://www.airbnb.com/users/show/25887533,Katie,2015-01-10,"East coast native, now living in Portland, OR. I work in tech industry and I love taking advantage of all this city has to offer--great food, music, gorgeous outdoors and always something new and interesting to do and try. ",N/A,,N/A,f,https://a2.muscache.com/im/pictures/70f9635a-4f18-4999-a2d3-718764889c58.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/70f9635a-4f18-4999-a2d3-718764889c58.jpg?aki_policy=profile_x_medium,Montavilla,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
7764491,https://www.airbnb.com/users/show/7764491,Jimmy,2013-07-27,"We love traveling, doing anything outside, and all things Portland. 
We'd love to share our home and city with you!",N/A,,N/A,f,https://a2.muscache.com/im/users/7764491/profile_pic/1404081519/original.jpg?aki_policy=profile_small,https://a2.muscache.com/im/users/7764491/profile_pic/1404081519/original.jpg?aki_policy=profile_x_medium,Montavilla,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,1,Portland, Oregon, United States
28352657,https://www.airbnb.com/users/show/28352657,Brooke,2015-02-25,"I am Brooke, I've lived in Portland for 4 years and have loved every minute of it. My husband is Jack, he is from London, UK and we are newly wed. Jack is a musician and one of our favorite things to do in our city is finding live gigs. I am a makeup artist, a childhood dream that is now reality. We love our home and feel proud to show it off, as well as our neighborhood. We firmly believe that the best food is found in Portland. We love to travel and our dream destinations include the following: London (as often as possible), Nashville, Japan, New York and anywhere else that calls our name!",N/A,,N/A,f,https://a1.muscache.com/im/users/28352657/profile_pic/1425525366/original.jpg?aki_policy=profile_small,https://a1.muscache.com/im/users/28352657/profile_pic/1425525366/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
5761215,https://www.airbnb.com/users/show/5761215,Brad,2013-04-03,"A native Oregonian, I went to school at Lewis & Clark College, have 3 boys, play the drums and like to travel. ",N/A,,N/A,f,https://a0.muscache.com/im/users/5761215/profile_pic/1365045864/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/5761215/profile_pic/1365045864/original.jpg?aki_policy=profile_x_medium,Kerns,2,2,"['email', 'phone', 'reviews', 'kba']",t,t,2,Portland, Oregon, United States
21049649,https://www.airbnb.com/users/show/21049649,Amy,2014-09-07,"",N/A,,N/A,f,https://a2.muscache.com/im/users/21049649/profile_pic/1430609658/original.jpg?aki_policy=profile_small,https://a2.muscache.com/im/users/21049649/profile_pic/1430609658/original.jpg?aki_policy=profile_x_medium,Concordia,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,1,Portland, Oregon, United States
29246977,https://www.airbnb.com/users/show/29246977,Dezarae,2015-03-12,"",N/A,,N/A,f,https://a2.muscache.com/im/users/29246977/profile_pic/1442417720/original.jpg?aki_policy=profile_small,https://a2.muscache.com/im/users/29246977/profile_pic/1442417720/original.jpg?aki_policy=profile_x_medium,Humboldt,1,1,"['email', 'phone']",t,f,1,Portland, Oregon, United States
23196849,https://www.airbnb.com/users/show/23196849,Marianne,2014-10-31,"",N/A,,N/A,f,https://a2.muscache.com/im/pictures/4b6687ff-438e-4bbf-a73f-3bd30e2b088d.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/4b6687ff-438e-4bbf-a73f-3bd30e2b088d.jpg?aki_policy=profile_x_medium,South Portland,1,1,"['email', 'phone', 'google', 'reviews', 'jumio', 'kba']",t,t,1,Beaverton, Oregon, United States
14994883,https://www.airbnb.com/users/show/14994883,Paul & Aimee,2014-05-02,"Hi, we are Paul and Aimee, a married couple that loves the city of Portland, travel, and the great outdoors. We spend our weekends kayaking, hiking, and enjoying good food and brews. 

Paul is a recreational pilot and if you look up when you're outside you might just see him fly overhead. In the co-pilot seat Aimee is likely Instagramming the amazing views they fly over, as she has a slight addition to capturing beautiful sights in square frames.

We aspire to travel the world someday, and would love to hear your travel stories should we cross paths! We look forward to hosting you.
",N/A,,N/A,f,https://a2.muscache.com/im/pictures/56ca450b-9753-419d-9515-69542d1bbab9.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/56ca450b-9753-419d-9515-69542d1bbab9.jpg?aki_policy=profile_x_medium,Arbor Lodge,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
22461778,https://www.airbnb.com/users/show/22461778,Jesse,2014-10-12,"",N/A,,N/A,f,https://a2.muscache.com/im/users/22461778/profile_pic/1441734788/original.jpg?aki_policy=profile_small,https://a2.muscache.com/im/users/22461778/profile_pic/1441734788/original.jpg?aki_policy=profile_x_medium,Sumner,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
15661721,https://www.airbnb.com/users/show/15661721,Alison,2014-05-18,I am a vegan and artist working a 9-5 office job in employee benefits administration.,N/A,,N/A,f,https://a0.muscache.com/im/users/15661721/profile_pic/1400409542/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/15661721/profile_pic/1400409542/original.jpg?aki_policy=profile_x_medium,Sullivan's Gulch,1,1,"['email', 'phone', 'reviews']",t,f,1,Portland, Oregon, United States
8568327,https://www.airbnb.com/users/show/8568327,Courtney,2013-09-01,"Two Mississippians who have enjoyed exploring the Nortwest for the past year.  We hike, ski, and will probably be camping while you enjoy our Portland Home!",N/A,,N/A,f,https://a0.muscache.com/im/users/8568327/profile_pic/1378060889/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/8568327/profile_pic/1378060889/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
1865312,https://www.airbnb.com/users/show/1865312,Kacy,2012-03-05,"We are a college professor and a radio producer in Portland, Oregon. We are avid readers, gardeners, hikers, bikers and swimmers.",N/A,,N/A,f,https://a1.muscache.com/im/users/1865312/profile_pic/1363970352/original.jpg?aki_policy=profile_small,https://a1.muscache.com/im/users/1865312/profile_pic/1363970352/original.jpg?aki_policy=profile_x_medium,Hosford-Abernethy,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
4011130,https://www.airbnb.com/users/show/4011130,Dana,2012-10-30," I have been an Airbnb guest many times and helped Airbnb host friends and now I'm ready to host my own Airbnb! I'm sociable but also respect introverts' need to recharge their batteries with solitude. 
I like to cook when I have people around. When I'm not working, I spend time with my horse, exercise, hang out with friends, and find out what's going on in the world. I like all kinds of music, movies, sports, Mexican food, and thrift shopping.
I am a staunch Earth lover and use carefully. My motto: recycle, repurpose, reuse.",N/A,,N/A,f,https://a2.muscache.com/im/pictures/ac471279-7115-43e7-85ac-1bb06ffbf5b2.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/ac471279-7115-43e7-85ac-1bb06ffbf5b2.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
43811978,https://www.airbnb.com/users/show/43811978,Daria,2015-09-09,"I am a professional, I shared a home with my partner, Amy and our two teenage daughters, oh, and our crazy terrier, Blu. We love our community and would love for the world to experience the J.",N/A,,N/A,f,https://a0.muscache.com/im/users/43811978/profile_pic/1441851659/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/43811978/profile_pic/1441851659/original.jpg?aki_policy=profile_x_medium,St. Johns,1,1,"['email', 'phone', 'jumio']",t,f,1,Portland, Oregon, United States
27414161,https://www.airbnb.com/users/show/27414161,Colby,2015-02-08,I am a fun loving family man who enjoys spending time outdoors.  I really enjoy the summer months with my family in our backyard pool.,N/A,,N/A,f,https://a1.muscache.com/im/users/27414161/profile_pic/1428000250/original.jpg?aki_policy=profile_small,https://a1.muscache.com/im/users/27414161/profile_pic/1428000250/original.jpg?aki_policy=profile_x_medium,Woodstock,1,1,"['email', 'phone', 'reviews']",t,f,1,Portland, Oregon, United States
10672823,https://www.airbnb.com/users/show/10672823,Modi,2013-12-17,"Originally from DC, went to college in Boston, spent some time in New York City and Portland, and now I'm in Los Angeles. Outside of my 9-to-5, I also throw a music festival and other music-centric events with my college buddies on both coasts.

Excited to travel and indulge in the culture of every city that I hit.",N/A,,N/A,f,https://a2.muscache.com/im/pictures/a7a62733-d5d5-499c-b0ab-af29d531c681.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/a7a62733-d5d5-499c-b0ab-af29d531c681.jpg?aki_policy=profile_x_medium,Kerns,1,1,"['email', 'phone', 'amex', 'reviews', 'jumio']",t,t,1,Los Angeles, California, United States
48538337,https://www.airbnb.com/users/show/48538337,Emily,2015-11-09,"Hi! I am a born and raised Portland native who loves the vibe Portland offers. I love to exercise, drink a great latte, attend many Portland events, and did I mention I love a great latte?? 

I believe in working hard in life, that most things are privileges and to not take life for granted, it's simply too short to do so. Everything happens for a reason, whatever it may be, so find the lesson through the journey. ",N/A,,N/A,f,https://a2.muscache.com/im/pictures/907e7742-8b3e-45b4-be4f-a20952c61c9f.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/907e7742-8b3e-45b4-be4f-a20952c61c9f.jpg?aki_policy=profile_x_medium,Laurelhurst,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,1,Portland, Oregon, United States
20587138,https://www.airbnb.com/users/show/20587138,Chris,2014-08-27,"",N/A,,N/A,f,https://a2.muscache.com/im/pictures/f6c33028-bd9f-4a3d-85d7-ccf4182bdb71.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/f6c33028-bd9f-4a3d-85d7-ccf4182bdb71.jpg?aki_policy=profile_x_medium,Mt. Tabor,1,1,"['email', 'phone']",t,f,1,Portland, Oregon, United States
2011503,https://www.airbnb.com/users/show/2011503,Joshua,2012-03-26,"I'm a lawyer, have lived in Portland since 1984.  I grew up in Boston and Jakarta, and went to school at Reed and NYU. 

I’ve used AirBnB as a traveler, but am just starting to welcome people into our home, and my whole family is very excited about it. We are committed to making your stay in Portland really great. We’ve had several people stay with us through Couchsurfing, and it’s always been a great experience, and we are gung-ho about taking the next step and letting out our whole house when we’re away. 

When I travel, I mostly go for the food, but also really enjoy meeting new people who are different from me.  I get a kick out of immersing myself into a new and strange culture.  
",N/A,,N/A,f,https://a1.muscache.com/im/users/2011503/profile_pic/1332792811/original.jpg?aki_policy=profile_small,https://a1.muscache.com/im/users/2011503/profile_pic/1332792811/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
8119461,https://www.airbnb.com/users/show/8119461,Charlotte,2013-08-12,"",N/A,,N/A,f,https://a1.muscache.com/im/users/8119461/profile_pic/1406496029/original.jpg?aki_policy=profile_small,https://a1.muscache.com/im/users/8119461/profile_pic/1406496029/original.jpg?aki_policy=profile_x_medium,Woodstock,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
100958548,https://www.airbnb.com/users/show/100958548,Zachary,2016-10-23,"My wife and I are professionals working in health and wellness. We love to take walks in the nearby rose garden, and make faces at our 3 month old daughter. ",N/A,,N/A,f,https://a2.muscache.com/im/pictures/9302c826-4869-47a2-a5f0-314bc0c6bfb0.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/9302c826-4869-47a2-a5f0-314bc0c6bfb0.jpg?aki_policy=profile_x_medium,Humboldt,1,1,"['email', 'phone', 'facebook', 'jumio', 'government_id']",t,t,1,Portland, Oregon, United States
91501871,https://www.airbnb.com/users/show/91501871,Emanuel,2016-08-23,"",N/A,,N/A,f,https://a2.muscache.com/im/pictures/08347f86-3137-4a22-887d-295c5dc97b25.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/08347f86-3137-4a22-887d-295c5dc97b25.jpg?aki_policy=profile_x_medium,Hazelwood,1,1,"['email', 'phone']",t,f,1,Portland, Oregon, United States
77998918,https://www.airbnb.com/users/show/77998918,Nancy,2016-06-15,"",N/A,,N/A,f,https://a2.muscache.com/im/pictures/6d8e6932-1ae0-4056-b3eb-055b909c0109.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/6d8e6932-1ae0-4056-b3eb-055b909c0109.jpg?aki_policy=profile_x_medium,South Tabor,1,1,"['phone', 'facebook']",t,f,1,Portland, Oregon, United States
30125965,https://www.airbnb.com/users/show/30125965,Leigh,2015-03-27,"",N/A,,N/A,t,https://a2.muscache.com/im/users/30125965/profile_pic/1433782026/original.jpg?aki_policy=profile_small,https://a2.muscache.com/im/users/30125965/profile_pic/1433782026/original.jpg?aki_policy=profile_x_medium,Richmond,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,1,Portland, Oregon, United States
11744350,https://www.airbnb.com/users/show/11744350,Gabe,2014-01-29,"",N/A,,N/A,f,https://a0.muscache.com/im/users/11744350/profile_pic/1418144810/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/11744350/profile_pic/1418144810/original.jpg?aki_policy=profile_x_medium,Beaumont-Wilshire,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
9233910,https://www.airbnb.com/users/show/9233910,Amanda,2013-10-04,"This past year I moved to Portland, Oregon from NYC with my boyfriend and dog. We are enjoying the bigger spaces and greener surroundings of the Pacific Northwest. 

We love to travel  and explore new places. So while we cherish our home, we equally love being on the move.   

Originally I am from Los Angeles, but have spent time living in the Bay Area, and New York. I work in advertising. And on the weekends, I enjoy cooking, hosting, and practicing yoga.   ",N/A,,N/A,f,https://a2.muscache.com/im/users/9233910/profile_pic/1392602127/original.jpg?aki_policy=profile_small,https://a2.muscache.com/im/users/9233910/profile_pic/1392602127/original.jpg?aki_policy=profile_x_medium,Mt. Tabor,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
6117524,https://www.airbnb.com/users/show/6117524,Will,2013-04-27,"",N/A,,N/A,f,https://a0.muscache.com/im/users/6117524/profile_pic/1367083830/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/6117524/profile_pic/1367083830/original.jpg?aki_policy=profile_x_medium,Sunnyside,1,1,"['phone', 'facebook']",t,f,1,Portland, Oregon, United States
24674266,https://www.airbnb.com/users/show/24674266,Ray,2014-12-09,"I am an avid art lover and FOODIE who loves to travel! I have lived in Colorado, Washington DC, New York City and now reside on the west coast in Portland, Oregon!",N/A,,N/A,f,https://a2.muscache.com/im/users/24674266/profile_pic/1418183918/original.jpg?aki_policy=profile_small,https://a2.muscache.com/im/users/24674266/profile_pic/1418183918/original.jpg?aki_policy=profile_x_medium,Richmond,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,1,Portland, Oregon, United States
19297944,https://www.airbnb.com/users/show/19297944,Nancy,2014-08-01,"",N/A,,N/A,f,https://a2.muscache.com/im/users/19297944/profile_pic/1430097108/original.jpg?aki_policy=profile_small,https://a2.muscache.com/im/users/19297944/profile_pic/1430097108/original.jpg?aki_policy=profile_x_medium,Woodstock,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
154338,https://www.airbnb.com/users/show/154338,Christina,2010-06-28,"",N/A,,N/A,f,https://a2.muscache.com/im/pictures/6ae8dbb9-e6ad-4ea8-b77c-ccd96123dc39.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/6ae8dbb9-e6ad-4ea8-b77c-ccd96123dc39.jpg?aki_policy=profile_x_medium,Northwest District,1,1,"['phone', 'facebook', 'reviews']",t,f,1,Portland, Oregon, United States
36624404,https://www.airbnb.com/users/show/36624404,Jaime,2015-06-24,"Hi! My name is Jaime. I'm a student Midwife, a weaver, and a practitioner of Ayurvedic medicine. I love to cook and garden and read.  I'm a bit of a homebody, so my home is pretty cozy and comfortable. I have great records, great books, and everything you need to make yourself at home. I love hosting and making someone's stay special.  ",N/A,,N/A,t,https://a2.muscache.com/im/users/36624404/profile_pic/1435851410/original.jpg?aki_policy=profile_small,https://a2.muscache.com/im/users/36624404/profile_pic/1435851410/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,1,Portland, Oregon, United States
12729654,https://www.airbnb.com/users/show/12729654,Colleen,2014-03-02,"Born and raised in Seattle, I went to University of Oregon then decided to move to Portland 'for a few years' before moving home to Seattle.  I've been in love with Portland ever since.  It's got a little bit of everything - big city culture and easy access to the outdoors.  Plus, it's close to Seattle and my family's beach cabin on Puget Sound so I get to see them regularly.

A few years ago my life took a surprising turn when I met this incredible guy who just so happens to live in Lincoln, NE.  I never guessed we could make it work but now I'm living part time in Lincoln and part time in Portland.  

I love to travel myself and I love Portland so I'm excited for you to get a chance to travel to this fantastic city.  I'll do what I can to give you the info you need to make your visit a great one.",N/A,,N/A,f,https://a2.muscache.com/im/users/12729654/profile_pic/1393859046/original.jpg?aki_policy=profile_small,https://a2.muscache.com/im/users/12729654/profile_pic/1393859046/original.jpg?aki_policy=profile_x_medium,Concordia,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,1,Portland, Oregon, United States
1206902,https://www.airbnb.com/users/show/1206902,LeBrie,2011-09-25,"I am an artist who can often be found gardening, riding my bike or playing backgammon, when not working in the studio. My boyfriend and I love to travel, and we rent our house out when we are away (profile photo taken in the world's largest ferris wheel in Tokyo, while airbnb guests stayed in our house). 

Our experience with airbnb has always been positive, as hosts and guests. We love sharing our home and making connections with like-minded folks around the world.",N/A,,N/A,f,https://a1.muscache.com/im/users/1206902/profile_pic/1395158290/original.jpg?aki_policy=profile_small,https://a1.muscache.com/im/users/1206902/profile_pic/1395158290/original.jpg?aki_policy=profile_x_medium,Sunnyside,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
20977104,https://www.airbnb.com/users/show/20977104,Rachel,2014-09-05,"My personal true loves include: 
-Charlie, Periwinkle, Cornbread, & Kickstand
-traveling: France, Mexico, Argentina
-milk, chocolate, home grown tomatoes, Charlie's home made pizza w/pesto
-helping others
-pets and, in particular, dogs with behavior issues
-laughing as a workout
-Radiohead
-Harry Potter

Although we won't be here when you're staying, we hope you will make yourself at home. We will have another person available in town in case of an emergency and will be available by phone or email (depending on our whereabouts). We will also leave you some details about our house that you can peruse if something comes up or you have questions. 

I don't think any trip to Portland would be complete without a bike ride from our place to downtown across the Steel Bridge Pedestrian Bridge. Charlie & I became engaged there!

Our favorite places to hang out here include:
- Kennedy School for cheap movies and drinks
- Pip's for donuts and drinks
- The Bluffs Park for a sunset and bottle of wine
- Forest Park for a beautiful Portland hike in the city
- 4-4-2 for soccer games
- Ps & Qs Market in Dekum Triangle for lunch
- Alberta Street Pub for enjoying local microbrews on the greatest patio in town
- Crystal Ballroom or Doug Fir for live music
",N/A,,N/A,f,https://a2.muscache.com/im/users/20977104/profile_pic/1409981868/original.jpg?aki_policy=profile_small,https://a2.muscache.com/im/users/20977104/profile_pic/1409981868/original.jpg?aki_policy=profile_x_medium,Concordia,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
285416,https://www.airbnb.com/users/show/285416,Pauly & Myra,2010-11-12,"Things we like: music, camping, breweries, supporting local businesses, happy hour, New Seasons Market, art shows at The Goodfoot, a cold beer in a hot shower, BBQing, live music, Cinema 21, bike rides, Hood River & the Columbia Gorge, DJ's, local art, recycling, cooking, spending time with family & friends, the Trail Blazers and summer days at the ocean or river. 
",N/A,,N/A,f,https://a2.muscache.com/im/users/285416/profile_pic/1289600613/original.jpg?aki_policy=profile_small,https://a2.muscache.com/im/users/285416/profile_pic/1289600613/original.jpg?aki_policy=profile_x_medium,Vernon,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,1,Oceanside, California, United States
20720960,https://www.airbnb.com/users/show/20720960,Deryn,2014-08-30,"",N/A,,N/A,f,https://a2.muscache.com/im/pictures/3d049f6b-8410-4204-8b02-12b3d35b4c0e.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/3d049f6b-8410-4204-8b02-12b3d35b4c0e.jpg?aki_policy=profile_x_medium,Richmond,1,1,"['email', 'phone', 'reviews']",t,f,1,Eugene, Oregon, United States
18601042,https://www.airbnb.com/users/show/18601042,Linsey,2014-07-21,"My husband and I love doing life with our friends and enjoying all things that are well designed.  We love to create and to make memories.  As we travel for work we thought what better way to help others make memories in Portland than to share our home.  Robbie is a Footwear Design Director and I am a Florist, Graphic Designer, Materials Rep for textiles, and a stay at home mom of two sweet kids. Max (4yrs) and Maddie (1yr).    

We travel most often for business but love the occasional vacation with family as the schedule allows :) Our space is a successful blend of midcentury and modern.  It's warm, efficient, and set up for those who love to cook and enjoy the outdoors.  We live in the forest AND in the city, so if you like the comforts of a hotel or the wild outdoors we have you covered. A trail to forest park starts less than 500 yards from our front door and we are literally 5 min from  downtown Portland, just coast down the hill.

To sum us up, we love Jesus, family, design, movies, community, great food and drink, and the words that best describe us are peaceful, flexible, and motivated :)  Look forward to seeing you soon. 

",N/A,,N/A,f,https://a1.muscache.com/im/users/18601042/profile_pic/1405997461/original.jpg?aki_policy=profile_small,https://a1.muscache.com/im/users/18601042/profile_pic/1405997461/original.jpg?aki_policy=profile_x_medium,Forest Park,1,1,"['email', 'phone', 'google', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
80054333,https://www.airbnb.com/users/show/80054333,Daniel,2016-06-26,"",N/A,,N/A,f,https://a2.muscache.com/im/pictures/dc75c29e-029f-496c-af24-09ef4ca5f789.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/dc75c29e-029f-496c-af24-09ef4ca5f789.jpg?aki_policy=profile_x_medium,Goose Hollow,1,1,"['email', 'phone', 'google', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
769397,https://www.airbnb.com/users/show/769397,Kate,2011-07-02,"After living in San Francisco for a dozen years, I moved to Portland, Oregon.  I've become tolerant of the rain because i'm surrounded by love and sunshine with my husband and two adorable boys (though i'll always be a sunshine Cali girl!).",N/A,,N/A,f,https://a1.muscache.com/im/users/769397/profile_pic/1309625551/original.jpg?aki_policy=profile_small,https://a1.muscache.com/im/users/769397/profile_pic/1309625551/original.jpg?aki_policy=profile_x_medium,Sabin,1,1,"['email', 'phone', 'facebook', 'reviews']",t,f,1,Portland, Oregon, United States
3734514,https://www.airbnb.com/users/show/3734514,Nancy,2012-10-02,"The thrill of riding a camel in the Sahara under a full moon, caving in Belize, and swing dancing on a quay on the Seine, are a few memorable adventures. Living in Spain and France also hold great memories.

I am a travel writer and an adventurer at heart.  Strolling the streets of Northwest Portland, eating well, and hanging out with friends are simple highlights of daily life in Portland..

",N/A,,N/A,f,https://a1.muscache.com/im/users/3734514/profile_pic/1349992723/original.jpg?aki_policy=profile_small,https://a1.muscache.com/im/users/3734514/profile_pic/1349992723/original.jpg?aki_policy=profile_x_medium,Northwest District,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
10087833,https://www.airbnb.com/users/show/10087833,Kyle,2013-11-18,"medical student, traveler",N/A,,N/A,f,https://a1.muscache.com/im/users/10087833/profile_pic/1384751774/original.jpg?aki_policy=profile_small,https://a1.muscache.com/im/users/10087833/profile_pic/1384751774/original.jpg?aki_policy=profile_x_medium,Kenton,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,San Diego, California, United States
20082274,https://www.airbnb.com/users/show/20082274,Shannon,2014-08-15,"I am a mom of a teenager, a dog, and two cats.  I work as a public elementary school teacher.  I practice yoga, cook yummy vegan food, listen to a lot of music, and adventure whenever I can.   Portland is an amazing place to live, and I am happy to provide a comfortable, clean space for people who are here to enjoy the city.   ",N/A,,N/A,f,https://a2.muscache.com/im/users/20082274/profile_pic/1408141812/original.jpg?aki_policy=profile_small,https://a2.muscache.com/im/users/20082274/profile_pic/1408141812/original.jpg?aki_policy=profile_x_medium,Montavilla,1,1,"['email', 'phone', 'kba']",t,f,1,Portland, Oregon, United States
7554041,https://www.airbnb.com/users/show/7554041,Marla,2013-07-17,"Portland, OR",N/A,,N/A,f,https://a1.muscache.com/im/users/7554041/profile_pic/1406750600/original.jpg?aki_policy=profile_small,https://a1.muscache.com/im/users/7554041/profile_pic/1406750600/original.jpg?aki_policy=profile_x_medium,Sellwood-Moreland,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
21105200,https://www.airbnb.com/users/show/21105200,Jean,2014-09-08,"I am a writer (author of Air Burial, a novel), and work for an education non-profit. Travel is a passion and I've been fortunate to visit many countries. Favorite memories include being in Oaxaca, Mexico for the funeral of artist Rufino Tamayo (candles and colored sand); seeing elephants rush into a waterhole in Zimbabwe; catching a ride on a fishing boat up the coast of Thailand; and staying on an Indonesian coffee farm. My husband could investigate every stone of every Romanesque church in Burgundy, France - while I sit in a cafe and watch the world go by. 
We love Portland and our home, and are excited to share this great city with you. 
My motto is ""always go to the party."" It has worked well for me. ",N/A,,N/A,f,https://a1.muscache.com/im/users/21105200/profile_pic/1410223959/original.jpg?aki_policy=profile_small,https://a1.muscache.com/im/users/21105200/profile_pic/1410223959/original.jpg?aki_policy=profile_x_medium,Pearl,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
9466550,https://www.airbnb.com/users/show/9466550,Season,2013-10-16,"I am a mother of two young boys, love to cook, garden, explore my new city and work on my new house. ",N/A,,N/A,f,https://a2.muscache.com/im/users/9466550/profile_pic/1440987021/original.jpg?aki_policy=profile_small,https://a2.muscache.com/im/users/9466550/profile_pic/1440987021/original.jpg?aki_policy=profile_x_medium,Sunnyside,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
3012387,https://www.airbnb.com/users/show/3012387,Brent,2012-07-21,"I'm a pretty easy-going, quiet, gay guy living in beautiful Portland. I love cooking  and eating good food and drinking good wine with friends.

I'm trying to create my dream job by being a part of the founding team of an upstart company called Kids for Recycling. To make money, I'm a server and a pretty avid Airbnb host for about a year now.

I've really enjoyed meeting a lot of interesting and friendly people hosting and look forward to meeting many more.

My motto? ""It's never too late to be what you might have been"" --George Elliot ",N/A,,N/A,f,https://a2.muscache.com/im/pictures/a548cb14-e2a5-4215-9a3d-b8695d1d48d4.jpg?aki_policy=profile_small,https://a2.muscache.com/im/pictures/a548cb14-e2a5-4215-9a3d-b8695d1d48d4.jpg?aki_policy=profile_x_medium,Northwest District,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,1,Portland, Oregon, United States
38278620,https://www.airbnb.com/users/show/38278620,Matt,2015-07-12,"Hello! I live here with my wife, Kristin, and our two children, Claire and Samuel. 

We helped to build and design this home in 2002 and love it and the location. We put a lot of time into building it sustainably, using many reclaimed materials, passive solar, rainwater harvesting and many other green practices. The home is relatively new but has many unusual stories to tell. We also love to garden, cook and dine outside on the back patio.

Matt is a middle school social studies and Japanese teacher. Kristin is an administrative assistant at Mercy Corp. Claire is a student at Grant High School and Samuel a middle school student where Matt teaches.

We invite you to make full use of all the amenities our home has to offer or simply as a place to rest your head while you explore the local sites, cuisine and shopping.

 

",N/A,,N/A,f,https://a1.muscache.com/im/users/38278620/profile_pic/1436759628/original.jpg?aki_policy=profile_small,https://a1.muscache.com/im/users/38278620/profile_pic/1436759628/original.jpg?aki_policy=profile_x_medium,Sabin,1,1,"['email', 'phone', 'reviews', 'jumio', 'kba']",t,t,1,Portland, Oregon, United States
